occ,naq,bre,hdf,pll,ara,est,nor,bfc,cvl,pac,cor,idf
0.011,0.241,0.059,0.22,0.022,0.023,0.113,0.167,0.041,0.073,0.025,0.041,0.035
0.01,0.236,0.051,0.219,0.013,0.026,0.102,0.159,0.04,0.051,0.027,0.037,0.031
0.008,0.181,0.054,0.191,0.01,0.027,0.08,0.153,0.041,0.03,0.027,0.034,0.028
0.008,0.139,0.05,0.155,0.01,0.02,0.055,0.14,0.027,0.018,0.017,0.022,0.027
0.013,0.131,0.05,0.181,0.01,0.023,0.047,0.133,0.015,0.014,0.016,0.021,0.023
0.018,0.101,0.049,0.211,0.01,0.029,0.048,0.124,0.014,0.016,0.016,0.021,0.02
0.023,0.087,0.05,0.203,0.011,0.036,0.06,0.12,0.016,0.024,0.016,0.022,0.025
0.025,0.073,0.049,0.182,0.014,0.048,0.076,0.111,0.021,0.037,0.018,0.026,0.036
0.025,0.062,0.046,0.163,0.016,0.06,0.094,0.084,0.027,0.044,0.022,0.032,0.045
0.024,0.054,0.041,0.143,0.015,0.069,0.101,0.058,0.029,0.043,0.028,0.044,0.039
0.027,0.039,0.032,0.131,0.009,0.07,0.095,0.043,0.027,0.037,0.037,0.062,0.032
0.04,0.044,0.031,0.129,0.004,0.08,0.105,0.037,0.027,0.037,0.047,0.081,0.03
0.039,0.108,0.048,0.133,0.019,0.078,0.109,0.03,0.03,0.036,0.053,0.108,0.029
0.039,0.223,0.076,0.121,0.052,0.072,0.104,0.021,0.034,0.03,0.061,0.132,0.026
0.041,0.311,0.103,0.099,0.075,0.073,0.093,0.013,0.039,0.026,0.069,0.15,0.02
0.041,0.353,0.129,0.075,0.078,0.086,0.083,0.008,0.039,0.024,0.085,0.167,0.017
0.051,0.377,0.147,0.064,0.085,0.104,0.076,0.007,0.037,0.023,0.124,0.197,0.017
0.085,0.352,0.144,0.061,0.106,0.122,0.064,0.006,0.033,0.023,0.181,0.22,0.017
0.134,0.312,0.12,0.055,0.13,0.151,0.06,0.005,0.031,0.027,0.254,0.231,0.02
0.196,0.3,0.084,0.041,0.147,0.181,0.065,0.006,0.032,0.03,0.335,0.243,0.025
0.273,0.291,0.057,0.032,0.149,0.207,0.07,0.01,0.035,0.03,0.401,0.262,0.028
0.352,0.266,0.047,0.026,0.121,0.234,0.066,0.013,0.035,0.029,0.444,0.277,0.03
0.394,0.258,0.05,0.019,0.094,0.256,0.063,0.017,0.036,0.023,0.453,0.257,0.028
0.425,0.258,0.057,0.012,0.078,0.279,0.062,0.02,0.043,0.016,0.452,0.236,0.024
0.454,0.261,0.062,0.006,0.072,0.304,0.062,0.023,0.059,0.012,0.454,0.211,0.021
0.473,0.264,0.069,0.004,0.076,0.315,0.061,0.03,0.081,0.012,0.447,0.175,0.021
0.412,0.243,0.08,0.009,0.093,0.245,0.054,0.044,0.098,0.013,0.376,0.134,0.021
0.312,0.134,0.095,0.02,0.087,0.212,0.033,0.06,0.066,0.012,0.35,0.117,0.02
0.361,0.084,0.108,0.031,0.059,0.328,0.042,0.065,0.058,0.011,0.509,0.104,0.02
0.42,0.112,0.102,0.036,0.069,0.449,0.068,0.062,0.123,0.019,0.555,0.096,0.024
0.439,0.155,0.102,0.033,0.125,0.533,0.086,0.051,0.142,0.035,0.565,0.093,0.024
0.436,0.173,0.115,0.029,0.111,0.594,0.101,0.04,0.176,0.037,0.594,0.091,0.021
0.425,0.153,0.117,0.037,0.095,0.631,0.117,0.035,0.213,0.04,0.633,0.101,0.022
0.399,0.115,0.116,0.047,0.077,0.625,0.13,0.03,0.235,0.044,0.644,0.117,0.023
0.352,0.095,0.118,0.054,0.067,0.574,0.138,0.029,0.234,0.05,0.644,0.125,0.027
0.379,0.142,0.176,0.073,0.091,0.558,0.164,0.049,0.264,0.084,0.685,0.132,0.056
0.462,0.243,0.281,0.118,0.138,0.54,0.21,0.102,0.347,0.162,0.701,0.135,0.117
0.509,0.35,0.386,0.187,0.195,0.507,0.237,0.191,0.366,0.252,0.681,0.137,0.189
0.507,0.434,0.444,0.265,0.264,0.453,0.237,0.291,0.348,0.308,0.637,0.134,0.245
0.485,0.428,0.452,0.329,0.336,0.391,0.237,0.369,0.334,0.328,0.553,0.125,0.28
0.461,0.395,0.439,0.355,0.386,0.346,0.26,0.395,0.328,0.335,0.428,0.115,0.306
0.437,0.363,0.41,0.337,0.389,0.295,0.288,0.364,0.336,0.339,0.341,0.103,0.322
0.403,0.321,0.382,0.291,0.358,0.265,0.282,0.31,0.35,0.33,0.295,0.076,0.312
0.367,0.282,0.36,0.25,0.321,0.218,0.237,0.251,0.361,0.301,0.276,0.037,0.257
0.341,0.263,0.336,0.219,0.297,0.178,0.185,0.226,0.366,0.264,0.269,0.115,0.2
0.321,0.245,0.301,0.181,0.276,0.147,0.157,0.212,0.36,0.236,0.26,0.493,0.16
0.287,0.233,0.251,0.167,0.229,0.12,0.151,0.214,0.331,0.225,0.256,0.68,0.14
0.25,0.233,0.196,0.172,0.176,0.089,0.149,0.223,0.313,0.215,0.26,0.706,0.132
0.21,0.231,0.15,0.17,0.138,0.073,0.151,0.213,0.316,0.188,0.256,0.732,0.121
0.166,0.215,0.124,0.175,0.114,0.067,0.163,0.222,0.293,0.167,0.238,0.779,0.112
0.116,0.146,0.104,0.185,0.096,0.059,0.202,0.232,0.347,0.144,0.167,0.818,0.121
0.062,0.031,0.072,0.177,0.073,0.051,0.266,0.204,0.358,0.125,0.098,0.793,0.14
0.044,0.006,0.055,0.176,0.081,0.045,0.311,0.209,0.389,0.149,0.056,0.729,0.139
0.043,0.01,0.047,0.177,0.1,0.045,0.322,0.199,0.395,0.165,0.036,0.706,0.156
0.056,0.045,0.031,0.139,0.098,0.044,0.325,0.165,0.347,0.142,0.032,0.708,0.118
0.079,0.105,0.016,0.1,0.092,0.032,0.34,0.112,0.319,0.109,0.034,0.708,0.085
0.104,0.158,0.012,0.079,0.092,0.023,0.368,0.082,0.334,0.092,0.034,0.722,0.07
0.118,0.182,0.016,0.083,0.097,0.025,0.347,0.089,0.361,0.105,0.033,0.74,0.08
0.1,0.154,0.02,0.103,0.105,0.044,0.316,0.123,0.359,0.14,0.034,0.778,0.109
0.072,0.161,0.027,0.165,0.153,0.087,0.364,0.192,0.396,0.221,0.041,0.807,0.182
0.072,0.272,0.04,0.235,0.236,0.098,0.428,0.263,0.443,0.321,0.043,0.841,0.264
0.078,0.353,0.061,0.267,0.281,0.065,0.434,0.287,0.448,0.355,0.029,0.867,0.299
0.059,0.308,0.085,0.278,0.291,0.029,0.417,0.282,0.434,0.355,0.02,0.87,0.309
0.035,0.236,0.099,0.282,0.287,0.01,0.384,0.269,0.418,0.347,0.022,0.87,0.309
0.029,0.186,0.105,0.269,0.274,0.008,0.355,0.256,0.401,0.352,0.027,0.89,0.303
0.032,0.163,0.112,0.238,0.248,0.031,0.335,0.239,0.383,0.337,0.033,0.914,0.271
0.042,0.154,0.118,0.211,0.229,0.073,0.315,0.231,0.361,0.303,0.037,0.922,0.224
0.055,0.141,0.123,0.204,0.231,0.118,0.293,0.239,0.333,0.282,0.04,0.914,0.192
0.066,0.116,0.122,0.223,0.243,0.136,0.277,0.266,0.295,0.291,0.039,0.908,0.186
0.076,0.086,0.118,0.249,0.254,0.154,0.264,0.294,0.257,0.31,0.04,0.912,0.191
0.081,0.058,0.117,0.274,0.259,0.165,0.254,0.308,0.229,0.317,0.042,0.915,0.199
0.079,0.031,0.12,0.271,0.25,0.145,0.238,0.292,0.199,0.302,0.04,0.907,0.191
0.069,0.017,0.118,0.234,0.234,0.145,0.218,0.259,0.171,0.271,0.029,0.894,0.16
0.059,0.01,0.109,0.203,0.216,0.134,0.186,0.233,0.165,0.231,0.018,0.89,0.125
0.056,0.008,0.098,0.179,0.15,0.103,0.108,0.207,0.127,0.145,0.013,0.88,0.091
0.088,0.01,0.054,0.109,0.073,0.099,0.067,0.132,0.098,0.072,0.019,0.855,0.046
0.12,0.015,0.03,0.067,0.056,0.109,0.095,0.079,0.1,0.061,0.033,0.812,0.04
0.119,0.019,0.03,0.065,0.057,0.078,0.079,0.066,0.086,0.064,0.031,0.783,0.057
0.11,0.021,0.046,0.06,0.06,0.044,0.07,0.067,0.071,0.068,0.024,0.749,0.065
0.107,0.02,0.055,0.052,0.064,0.024,0.07,0.071,0.056,0.072,0.019,0.692,0.077
0.117,0.019,0.065,0.053,0.065,0.017,0.089,0.083,0.05,0.071,0.02,0.641,0.089
0.119,0.015,0.08,0.058,0.063,0.012,0.116,0.1,0.055,0.073,0.021,0.604,0.101
0.109,0.012,0.092,0.073,0.062,0.011,0.137,0.12,0.071,0.077,0.025,0.563,0.11
0.105,0.012,0.113,0.117,0.069,0.019,0.227,0.176,0.109,0.109,0.038,0.546,0.156
0.105,0.02,0.145,0.166,0.095,0.025,0.327,0.253,0.18,0.174,0.05,0.536,0.225
0.085,0.036,0.154,0.207,0.134,0.022,0.358,0.311,0.247,0.236,0.045,0.535,0.265
0.062,0.056,0.139,0.223,0.177,0.018,0.349,0.331,0.284,0.271,0.033,0.515,0.266
0.045,0.072,0.117,0.218,0.213,0.017,0.335,0.315,0.294,0.271,0.019,0.476,0.246
0.032,0.081,0.113,0.195,0.234,0.015,0.321,0.279,0.289,0.261,0.01,0.476,0.223
0.022,0.077,0.137,0.165,0.236,0.011,0.305,0.244,0.273,0.244,0.011,0.494,0.205
0.018,0.064,0.168,0.145,0.226,0.011,0.29,0.223,0.258,0.224,0.019,0.502,0.189
0.019,0.053,0.187,0.138,0.217,0.014,0.284,0.217,0.254,0.21,0.025,0.513,0.175
0.02,0.047,0.182,0.14,0.203,0.017,0.282,0.212,0.254,0.197,0.026,0.513,0.16
0.018,0.05,0.164,0.137,0.182,0.018,0.278,0.2,0.249,0.185,0.024,0.51,0.147
0.018,0.063,0.152,0.126,0.167,0.015,0.269,0.179,0.243,0.18,0.022,0.499,0.133
0.018,0.093,0.152,0.116,0.167,0.014,0.26,0.16,0.238,0.182,0.021,0.473,0.123
0.018,0.144,0.16,0.11,0.173,0.016,0.247,0.151,0.231,0.187,0.021,0.444,0.123
0.018,0.202,0.171,0.113,0.152,0.023,0.229,0.153,0.228,0.199,0.023,0.433,0.128
0.019,0.192,0.159,0.116,0.116,0.022,0.139,0.154,0.153,0.162,0.019,0.41,0.11
0.023,0.075,0.094,0.069,0.11,0.019,0.073,0.1,0.089,0.081,0.009,0.369,0.05
0.039,0.06,0.06,0.038,0.113,0.03,0.06,0.061,0.105,0.06,0.011,0.296,0.03
0.051,0.061,0.066,0.034,0.106,0.033,0.117,0.055,0.109,0.099,0.014,0.247,0.043
0.065,0.055,0.094,0.067,0.119,0.03,0.157,0.09,0.117,0.119,0.015,0.231,0.065
0.078,0.037,0.094,0.09,0.117,0.027,0.187,0.111,0.118,0.149,0.013,0.213,0.077
0.089,0.024,0.085,0.076,0.117,0.023,0.195,0.098,0.128,0.172,0.013,0.179,0.082
0.09,0.021,0.085,0.056,0.125,0.018,0.188,0.08,0.132,0.187,0.013,0.167,0.084
0.079,0.029,0.085,0.048,0.122,0.013,0.167,0.076,0.116,0.184,0.015,0.196,0.096
0.07,0.057,0.104,0.068,0.14,0.019,0.222,0.12,0.118,0.236,0.021,0.24,0.161
0.056,0.121,0.153,0.117,0.207,0.028,0.28,0.208,0.165,0.334,0.02,0.301,0.255
0.037,0.2,0.208,0.185,0.26,0.032,0.31,0.301,0.222,0.383,0.017,0.417,0.321
0.024,0.251,0.254,0.248,0.279,0.027,0.322,0.364,0.265,0.387,0.019,0.514,0.35
0.018,0.274,0.27,0.293,0.277,0.019,0.329,0.388,0.294,0.368,0.026,0.577,0.352
0.019,0.296,0.262,0.312,0.267,0.013,0.336,0.388,0.306,0.33,0.038,0.572,0.338
0.021,0.306,0.247,0.305,0.26,0.011,0.332,0.377,0.289,0.281,0.056,0.527,0.312
0.025,0.302,0.237,0.287,0.248,0.011,0.311,0.354,0.256,0.245,0.078,0.484,0.279
0.029,0.302,0.224,0.271,0.235,0.014,0.284,0.326,0.22,0.222,0.096,0.411,0.246
0.029,0.307,0.202,0.254,0.231,0.019,0.255,0.291,0.186,0.198,0.1,0.334,0.21
0.027,0.297,0.178,0.227,0.227,0.023,0.224,0.25,0.166,0.167,0.095,0.26,0.168
0.026,0.282,0.169,0.186,0.197,0.024,0.181,0.202,0.156,0.138,0.091,0.22,0.129
0.028,0.264,0.167,0.138,0.136,0.023,0.144,0.155,0.141,0.122,0.084,0.191,0.093
0.031,0.222,0.149,0.104,0.083,0.022,0.127,0.119,0.115,0.114,0.073,0.163,0.063
0.033,0.177,0.117,0.098,0.054,0.022,0.128,0.102,0.082,0.105,0.061,0.144,0.041
0.033,0.15,0.085,0.104,0.041,0.02,0.094,0.099,0.053,0.078,0.049,0.132,0.032
0.027,0.092,0.056,0.073,0.032,0.015,0.042,0.081,0.034,0.045,0.022,0.122,0.033
0.027,0.082,0.047,0.059,0.031,0.013,0.031,0.078,0.035,0.047,0.014,0.086,0.045
0.034,0.084,0.066,0.059,0.037,0.015,0.059,0.088,0.037,0.071,0.012,0.05,0.067
0.041,0.079,0.067,0.106,0.041,0.017,0.093,0.123,0.034,0.091,0.013,0.039,0.076
0.036,0.072,0.08,0.139,0.041,0.024,0.104,0.157,0.033,0.093,0.017,0.044,0.108
0.026,0.063,0.089,0.136,0.034,0.038,0.106,0.178,0.037,0.084,0.022,0.038,0.125
0.02,0.054,0.089,0.116,0.026,0.056,0.102,0.163,0.043,0.073,0.029,0.032,0.127
0.017,0.049,0.081,0.092,0.022,0.069,0.097,0.135,0.05,0.062,0.032,0.026,0.117
0.018,0.075,0.084,0.099,0.025,0.09,0.124,0.153,0.072,0.066,0.039,0.029,0.131
0.017,0.154,0.109,0.12,0.037,0.106,0.147,0.2,0.099,0.077,0.054,0.045,0.153
0.028,0.27,0.133,0.155,0.057,0.107,0.156,0.254,0.128,0.092,0.073,0.066,0.167
0.033,0.355,0.157,0.193,0.084,0.108,0.166,0.293,0.157,0.108,0.093,0.081,0.176
0.028,0.377,0.177,0.222,0.111,0.111,0.187,0.308,0.178,0.121,0.11,0.087,0.181
0.019,0.369,0.197,0.236,0.131,0.116,0.205,0.308,0.186,0.132,0.119,0.088,0.175
0.011,0.35,0.213,0.243,0.133,0.129,0.205,0.294,0.186,0.147,0.135,0.087,0.155
0.013,0.347,0.218,0.25,0.121,0.149,0.191,0.269,0.185,0.157,0.159,0.089,0.132
0.02,0.351,0.21,0.264,0.107,0.167,0.173,0.234,0.181,0.154,0.179,0.093,0.113
0.037,0.348,0.192,0.272,0.096,0.183,0.151,0.199,0.165,0.132,0.188,0.091,0.097
0.065,0.34,0.174,0.264,0.089,0.193,0.13,0.168,0.148,0.099,0.198,0.078,0.085
0.092,0.325,0.161,0.247,0.081,0.197,0.109,0.154,0.133,0.072,0.206,0.078,0.08
0.114,0.315,0.154,0.207,0.074,0.189,0.092,0.148,0.119,0.054,0.212,0.099,0.081
0.126,0.305,0.154,0.16,0.071,0.171,0.078,0.14,0.104,0.045,0.217,0.115,0.08
0.127,0.289,0.158,0.116,0.071,0.153,0.065,0.129,0.091,0.042,0.21,0.11,0.079
0.113,0.247,0.157,0.078,0.076,0.112,0.049,0.107,0.077,0.038,0.154,0.094,0.069
0.072,0.118,0.1,0.057,0.058,0.075,0.019,0.068,0.04,0.021,0.095,0.094,0.037
0.062,0.055,0.058,0.045,0.032,0.074,0.008,0.042,0.021,0.01,0.1,0.132,0.02
0.067,0.054,0.049,0.044,0.026,0.081,0.008,0.039,0.017,0.008,0.101,0.167,0.019
0.065,0.064,0.074,0.055,0.043,0.081,0.01,0.051,0.013,0.014,0.078,0.195,0.03
0.064,0.066,0.128,0.071,0.041,0.079,0.008,0.057,0.009,0.014,0.06,0.201,0.035
0.055,0.065,0.121,0.078,0.035,0.082,0.009,0.058,0.008,0.014,0.048,0.199,0.034
0.042,0.055,0.109,0.083,0.03,0.081,0.009,0.056,0.008,0.014,0.042,0.199,0.033
0.025,0.054,0.099,0.079,0.029,0.076,0.012,0.048,0.008,0.013,0.04,0.187,0.03
0.02,0.063,0.115,0.084,0.034,0.083,0.014,0.037,0.007,0.011,0.044,0.177,0.024
0.022,0.147,0.161,0.088,0.043,0.075,0.018,0.03,0.008,0.008,0.043,0.188,0.02
0.032,0.251,0.209,0.09,0.063,0.048,0.027,0.033,0.011,0.007,0.036,0.199,0.02
0.035,0.27,0.26,0.098,0.097,0.025,0.047,0.046,0.017,0.008,0.03,0.197,0.025
0.037,0.305,0.346,0.116,0.146,0.018,0.082,0.071,0.028,0.013,0.027,0.173,0.037
0.04,0.341,0.407,0.141,0.22,0.018,0.135,0.104,0.047,0.024,0.022,0.137,0.052
0.048,0.376,0.391,0.165,0.326,0.02,0.197,0.143,0.076,0.05,0.019,0.101,0.073
0.069,0.386,0.343,0.181,0.382,0.027,0.26,0.191,0.12,0.11,0.018,0.074,0.105
0.118,0.364,0.321,0.201,0.375,0.035,0.291,0.26,0.169,0.218,0.017,0.06,0.169
0.222,0.337,0.328,0.229,0.341,0.045,0.286,0.328,0.211,0.32,0.017,0.059,0.254
0.338,0.309,0.361,0.253,0.303,0.052,0.283,0.361,0.245,0.352,0.021,0.065,0.305
0.464,0.271,0.386,0.273,0.269,0.055,0.297,0.391,0.281,0.322,0.028,0.065,0.335
0.6,0.255,0.402,0.33,0.234,0.051,0.309,0.467,0.337,0.287,0.035,0.059,0.372
0.676,0.272,0.466,0.414,0.215,0.072,0.317,0.515,0.402,0.253,0.041,0.055,0.355
0.691,0.297,0.481,0.47,0.226,0.105,0.308,0.468,0.406,0.212,0.056,0.05,0.265
0.658,0.223,0.486,0.445,0.239,0.12,0.199,0.42,0.321,0.172,0.081,0.04,0.252
0.682,0.206,0.479,0.448,0.264,0.107,0.128,0.375,0.29,0.175,0.094,0.032,0.202
0.693,0.243,0.606,0.606,0.465,0.218,0.195,0.557,0.321,0.282,0.207,0.037,0.377
0.703,0.264,0.669,0.682,0.571,0.283,0.33,0.675,0.371,0.512,0.421,0.034,0.533
0.69,0.301,0.694,0.717,0.621,0.302,0.457,0.692,0.425,0.622,0.519,0.036,0.62
0.664,0.35,0.68,0.73,0.64,0.303,0.539,0.736,0.451,0.666,0.537,0.038,0.671
0.628,0.401,0.721,0.773,0.602,0.291,0.568,0.8,0.476,0.663,0.514,0.038,0.681
0.597,0.413,0.733,0.802,0.542,0.274,0.557,0.808,0.503,0.614,0.455,0.041,0.649
0.551,0.386,0.68,0.754,0.452,0.239,0.473,0.794,0.427,0.493,0.375,0.048,0.498
0.472,0.323,0.585,0.749,0.405,0.212,0.394,0.788,0.362,0.465,0.339,0.056,0.412
0.425,0.264,0.481,0.73,0.438,0.2,0.405,0.788,0.401,0.513,0.321,0.065,0.449
0.379,0.253,0.4,0.707,0.418,0.175,0.397,0.772,0.434,0.52,0.314,0.076,0.492
0.358,0.223,0.341,0.675,0.371,0.166,0.361,0.738,0.444,0.491,0.302,0.076,0.558
0.342,0.22,0.352,0.584,0.366,0.163,0.309,0.692,0.42,0.405,0.296,0.065,0.542
0.337,0.231,0.348,0.506,0.355,0.156,0.317,0.66,0.432,0.386,0.278,0.047,0.581
0.34,0.231,0.342,0.448,0.339,0.16,0.371,0.59,0.386,0.374,0.262,0.031,0.558
0.352,0.229,0.351,0.425,0.3,0.169,0.368,0.581,0.415,0.388,0.266,0.02,0.566
0.388,0.223,0.374,0.411,0.295,0.166,0.388,0.572,0.457,0.421,0.262,0.009,0.602
0.437,0.227,0.369,0.366,0.32,0.161,0.396,0.532,0.45,0.499,0.269,0.004,0.619
0.468,0.241,0.348,0.33,0.307,0.132,0.458,0.532,0.407,0.53,0.265,0.007,0.604
0.465,0.229,0.316,0.315,0.277,0.119,0.502,0.481,0.43,0.493,0.25,0.012,0.558
0.453,0.234,0.274,0.32,0.258,0.134,0.531,0.442,0.493,0.444,0.234,0.015,0.502
0.438,0.258,0.243,0.305,0.24,0.144,0.516,0.33,0.534,0.434,0.226,0.016,0.437
0.42,0.254,0.216,0.262,0.231,0.135,0.461,0.291,0.521,0.444,0.209,0.017,0.369
0.367,0.177,0.182,0.2,0.225,0.096,0.379,0.26,0.519,0.425,0.144,0.015,0.313
0.424,0.14,0.164,0.167,0.265,0.132,0.282,0.216,0.512,0.377,0.2,0.019,0.29
0.425,0.191,0.134,0.131,0.245,0.201,0.25,0.188,0.497,0.368,0.245,0.021,0.318
0.375,0.219,0.101,0.1,0.194,0.267,0.283,0.17,0.452,0.362,0.26,0.021,0.289
0.334,0.241,0.08,0.096,0.154,0.323,0.315,0.164,0.421,0.308,0.301,0.033,0.272
0.33,0.259,0.07,0.113,0.125,0.364,0.323,0.157,0.401,0.262,0.36,0.073,0.246
0.352,0.266,0.065,0.119,0.101,0.389,0.286,0.147,0.377,0.214,0.408,0.114,0.212
0.395,0.25,0.078,0.1,0.074,0.397,0.236,0.125,0.321,0.17,0.426,0.14,0.167
0.429,0.205,0.115,0.072,0.055,0.364,0.187,0.1,0.236,0.141,0.413,0.117,0.12
0.394,0.157,0.16,0.053,0.054,0.278,0.167,0.09,0.205,0.136,0.388,0.056,0.102
0.338,0.144,0.237,0.06,0.067,0.244,0.162,0.097,0.215,0.145,0.388,0.018,0.096
0.298,0.142,0.291,0.075,0.1,0.23,0.143,0.098,0.205,0.138,0.375,0.004,0.08
0.299,0.122,0.278,0.098,0.154,0.199,0.123,0.1,0.178,0.126,0.342,0.008,0.066
0.306,0.101,0.315,0.133,0.192,0.166,0.109,0.135,0.141,0.142,0.323,0.017,0.077
0.301,0.105,0.386,0.182,0.2,0.126,0.086,0.195,0.105,0.167,0.307,0.035,0.121
0.297,0.142,0.482,0.207,0.211,0.102,0.067,0.243,0.083,0.195,0.305,0.066,0.17
0.292,0.186,0.472,0.21,0.229,0.089,0.072,0.277,0.083,0.23,0.31,0.098,0.218
0.303,0.241,0.412,0.213,0.288,0.085,0.094,0.302,0.096,0.25,0.308,0.108,0.236
0.317,0.243,0.486,0.227,0.347,0.082,0.118,0.32,0.113,0.25,0.299,0.121,0.229
0.336,0.245,0.564,0.234,0.368,0.082,0.131,0.336,0.114,0.267,0.284,0.136,0.24
0.352,0.279,0.584,0.231,0.444,0.08,0.131,0.371,0.108,0.308,0.266,0.132,0.279
0.344,0.308,0.56,0.246,0.479,0.066,0.12,0.43,0.112,0.283,0.237,0.126,0.316
0.317,0.355,0.482,0.292,0.463,0.052,0.124,0.502,0.125,0.297,0.211,0.111,0.297
0.315,0.396,0.358,0.354,0.405,0.045,0.125,0.528,0.139,0.311,0.191,0.095,0.241
0.315,0.331,0.245,0.384,0.302,0.044,0.126,0.525,0.168,0.33,0.141,0.081,0.227
0.448,0.316,0.234,0.402,0.312,0.065,0.129,0.502,0.176,0.358,0.187,0.084,0.222
0.534,0.431,0.297,0.376,0.298,0.085,0.149,0.593,0.186,0.408,0.26,0.081,0.346
0.537,0.491,0.327,0.402,0.275,0.103,0.195,0.643,0.181,0.38,0.269,0.073,0.442
0.548,0.507,0.377,0.503,0.268,0.127,0.23,0.636,0.165,0.309,0.28,0.062,0.448
0.541,0.508,0.435,0.602,0.292,0.15,0.245,0.635,0.171,0.289,0.289,0.048,0.455
0.538,0.484,0.502,0.663,0.317,0.178,0.246,0.647,0.171,0.312,0.304,0.041,0.435
0.531,0.435,0.593,0.686,0.32,0.199,0.224,0.619,0.163,0.324,0.321,0.036,0.399
0.515,0.365,0.618,0.623,0.33,0.17,0.203,0.555,0.135,0.296,0.297,0.027,0.344
0.453,0.272,0.564,0.572,0.336,0.107,0.231,0.532,0.143,0.252,0.239,0.022,0.314
0.386,0.219,0.534,0.604,0.344,0.098,0.264,0.537,0.173,0.326,0.236,0.024,0.367
0.309,0.261,0.55,0.545,0.373,0.089,0.274,0.54,0.21,0.398,0.21,0.029,0.433
0.287,0.274,0.583,0.528,0.368,0.071,0.31,0.575,0.252,0.413,0.197,0.034,0.468
0.308,0.274,0.602,0.589,0.383,0.053,0.334,0.627,0.269,0.414,0.184,0.043,0.464
0.32,0.261,0.611,0.654,0.391,0.045,0.34,0.665,0.287,0.418,0.178,0.05,0.451
0.281,0.249,0.621,0.663,0.397,0.047,0.342,0.677,0.307,0.471,0.171,0.072,0.449
0.254,0.247,0.638,0.656,0.407,0.048,0.341,0.663,0.299,0.479,0.165,0.128,0.439
0.236,0.245,0.66,0.63,0.402,0.047,0.336,0.679,0.281,0.48,0.161,0.171,0.453
0.212,0.235,0.656,0.693,0.41,0.043,0.343,0.757,0.264,0.484,0.157,0.15,0.488
0.184,0.208,0.669,0.726,0.413,0.042,0.355,0.776,0.239,0.43,0.15,0.099,0.568
0.154,0.204,0.689,0.754,0.428,0.043,0.33,0.773,0.246,0.379,0.141,0.058,0.588
0.117,0.243,0.701,0.741,0.448,0.045,0.326,0.772,0.226,0.372,0.132,0.03,0.585
0.077,0.291,0.729,0.75,0.447,0.041,0.428,0.795,0.254,0.48,0.127,0.011,0.602
0.044,0.254,0.758,0.764,0.43,0.037,0.386,0.814,0.271,0.536,0.116,0.006,0.617
0.022,0.202,0.764,0.832,0.411,0.028,0.403,0.839,0.267,0.542,0.072,0.011,0.644
0.009,0.176,0.779,0.851,0.417,0.024,0.42,0.865,0.262,0.42,0.039,0.012,0.66
0.014,0.219,0.848,0.86,0.458,0.02,0.459,0.863,0.305,0.527,0.033,0.013,0.689
0.031,0.261,0.927,0.852,0.572,0.013,0.512,0.863,0.36,0.663,0.016,0.012,0.806
0.05,0.311,0.948,0.857,0.678,0.015,0.519,0.881,0.36,0.745,0.009,0.012,0.846
0.067,0.328,0.959,0.887,0.734,0.029,0.505,0.908,0.352,0.787,0.019,0.011,0.859
0.083,0.343,0.965,0.9,0.756,0.054,0.536,0.913,0.349,0.796,0.04,0.01,0.875
0.101,0.295,0.965,0.88,0.758,0.086,0.575,0.923,0.355,0.788,0.064,0.012,0.889
0.111,0.22,0.961,0.879,0.731,0.125,0.558,0.943,0.334,0.754,0.078,0.012,0.877
0.106,0.253,0.95,0.918,0.714,0.22,0.516,0.957,0.35,0.74,0.089,0.013,0.858
0.12,0.346,0.938,0.946,0.759,0.354,0.498,0.965,0.413,0.744,0.105,0.018,0.861
0.137,0.475,0.899,0.955,0.762,0.408,0.459,0.968,0.437,0.76,0.121,0.024,0.884
0.115,0.61,0.836,0.962,0.719,0.39,0.481,0.97,0.475,0.802,0.11,0.025,0.909
0.081,0.71,0.791,0.956,0.71,0.387,0.607,0.957,0.555,0.803,0.079,0.024,0.898
0.079,0.765,0.762,0.944,0.794,0.417,0.639,0.946,0.578,0.789,0.087,0.033,0.861
0.079,0.745,0.794,0.933,0.814,0.435,0.568,0.928,0.592,0.892,0.152,0.04,0.864
0.075,0.746,0.875,0.91,0.829,0.442,0.551,0.896,0.558,0.884,0.212,0.101,0.893
0.068,0.677,0.93,0.874,0.889,0.465,0.559,0.872,0.533,0.874,0.232,0.166,0.871
0.072,0.65,0.94,0.848,0.92,0.476,0.623,0.881,0.692,0.875,0.242,0.158,0.862
0.076,0.722,0.959,0.852,0.932,0.495,0.546,0.914,0.728,0.91,0.265,0.118,0.905
0.073,0.779,0.975,0.888,0.93,0.483,0.546,0.957,0.75,0.933,0.284,0.067,0.939
0.083,0.817,0.972,0.936,0.944,0.512,0.584,0.974,0.717,0.935,0.255,0.048,0.942
0.103,0.859,0.911,0.95,0.966,0.538,0.675,0.966,0.763,0.948,0.225,0.066,0.94
0.126,0.877,0.766,0.91,0.978,0.447,0.719,0.903,0.841,0.974,0.185,0.11,0.948
0.125,0.888,0.639,0.732,0.982,0.334,0.769,0.682,0.907,0.982,0.117,0.136,0.957
0.173,0.897,0.616,0.564,0.982,0.237,0.904,0.643,0.953,0.976,0.054,0.128,0.889
