h;agg
4851;676,623521365
4852;666,853100152
4853;656,327123654
4854;648,168744788
4855;640,714378626
4856;633,518424722
4857;626,715319975
4858;618,633800302
4859;611,399079283
4860;605,384263246
4861;598,594846132
4862;590,494395509
4863;578,929417817
4864;563,058547729
4865;541,400099213
4866;515,814476274
4867;486,271615089
4868;454,1625921
4869;424,838630931
4870;402,546915301
4871;385,691087796
4872;374,462526327
4873;362,88
4874;362,88
4875;362,88
4876;362,88
4877;362,88
4878;362,88
4879;362,88
4880;362,88
4881;362,88
4882;362,88
4883;362,88
4884;362,88
4885;362,88
4886;362,88
4887;362,88
4888;362,88
4889;362,88
4890;362,88
4891;362,88
4892;362,88
4893;366,986130943
4894;371,380886795
4895;376,143490836
4896;382,057405304
4897;388,860287918
4898;399,720770866
4899;406,663591677
4900;415,608700516
4901;426,358038934
4902;438,931207506
4903;454,551454904
4904;473,407940335
4905;493,863419871
4906;516,063163964
4907;540,720326683
4908;568,869640097
4909;599,523539584
4910;629,256862519
4911;655,908147714
4912;677,438938645
4913;695,667733589
4914;713,36275259
4915;731,952287001
4916;750,280347921
4917;768,354237263
4918;784,059286167
4919;800,411884186
4920;812,75272648
4921;822,741599021
4922;829,904241601
4923;833,657554906
4924;839,565738068
4925;845,730537885
4926;851,253279257
4927;857,974836451
4928;862,09384325
4929;873,473028563
4930;886,70689137
4931;900,326204458
4932;916,295869827
4933;929,664757454
4934;939,702688788
4935;944,489204805
4936;941,571923505
4937;933,847591805
4938;921,794390176
4939;907,43459774
4940;893,914784354
4941;885,134210858
4942;878,678987151
4943;875,023814057
4944;867,062969478
4945;858,332431005
4946;847,986866709
4947;837,674945724
4948;831,599344766
4949;824,544492987
4950;820,91863974
4951;822,403672576
4952;830,155125894
4953;842,686887955
4954;857,570486576
4955;874,647899387
4956;894,891862814
4957;914,972860914
4958;932,657299543
4959;943,588460757
4960;944,508804379
4961;938,717655815
4962;923,901003867
4963;909,22678084
4964;892,769528361
4965;881,282954517
4966;873,653219665
4967;871,925725862
4968;869,447080264
4969;865,790961127
4970;859,658215455
4971;852,370121603
4972;848,699186906
4973;848,370139707
4974;852,372894087
4975;857,570567265
4976;865,609692962
4977;875,588689787
4978;885,238274907
4979;901,016286942
4980;922,979145828
4981;943,567387834
4982;960,820295865
4983;968,938001863
4984;965,567181197
4985;954,615545768
4986;936,429395581
4987;918,796249668
4988;901,474566283
4989;886,935318401
4990;878,938075865
4991;872,716358962
4992;867,785037109
4993;859,0368244
4994;850,977086185
4995;837,89190305
4996;826,239175109
4997;811,033837893
4998;797,416371706
4999;784,778383792
5000;774,697619915
5001;768,096254199
5002;766,946017499
5003;770,319580203
5004;778,608386593
5005;792,173326099
5006;806,963933861
5007;816,818577965
5008;818,18999228
5009;808,265152106
5010;786,910662953
5011;764,338049454
5012;732,171045525
5013;703,662133218
5014;681,846416249
5015;664,793235009
5016;651,298765929
5017;635,326473934
5018;619,984228943
5019;605,270309487
5020;590,168236755
5021;577,812450716
5022;569,017590576
5023;563,450891287
5024;559,073465216
5025;558,403226642
5026;558,403226642
5027;558,403226642
5028;558,403226642
5029;558,403226642
5030;558,403226642
5031;554,421974511
5032;544,167578684
5033;526,549441329
5034;504,523706137
5035;475,902097515
5036;445,089867432
5037;417,494258146
5038;396,843810765
5039;381,692892664
5040;372,369533884
5041;362,88
5042;362,88
5043;362,88
5044;362,88
5045;362,88
5046;362,88
5047;362,88
5048;362,88
5049;362,88
5050;362,88
5051;362,88
5052;362,88
5053;362,88
5054;362,88
5055;362,88
5056;362,88
5057;362,88
5058;362,88
5059;362,88
5060;362,88
5061;362,88
5062;362,88
5063;362,88
5064;362,88
5065;362,88
5066;362,88
5067;362,88
5068;362,88
5069;362,88
5070;362,88
5071;362,88
5072;362,88
5073;362,88
5074;362,88
5075;362,88
5076;362,88
5077;362,88
5078;362,88
5079;362,88
5080;362,88
5081;362,88
5082;362,88
5083;362,88
5084;362,88
5085;362,88
5086;362,88
5087;362,88
5088;362,88
5089;362,88
5090;362,88
5091;362,88
5092;362,88
5093;362,88
5094;362,88
5095;362,88
5096;362,88
5097;362,88
5098;362,88
5099;362,88
5100;362,88
5101;362,88
5102;362,88
5103;362,88
5104;362,88
5105;362,88
5106;362,88
5107;362,88
5108;362,88
5109;362,88
5110;362,88
5111;362,88
5112;362,88
5113;362,88
5114;362,88
5115;362,88
5116;362,88
5117;362,88
5118;362,88
5119;362,88
5120;362,88
5121;362,88
5122;362,88
5123;362,88
5124;362,88
5125;362,88
5126;362,88
5127;362,88
5128;362,88
5129;362,88
5130;362,88
5131;362,88
5132;362,88
5133;362,88
5134;362,88
5135;362,88
5136;362,88
5137;362,88
5138;362,88
5139;362,88
5140;362,88
5141;362,88
5142;362,88
5143;362,88
5144;362,88
5145;362,88
5146;362,88
5147;362,88
5148;362,88
5149;362,88
5150;362,88
5151;362,88
5152;362,88
5153;362,88
5154;362,88
5155;362,88
5156;362,88
5157;362,88
5158;362,88
5159;362,88
5160;362,88
5161;362,88
5162;362,88
5163;362,88
5164;362,88
5165;362,88
5166;362,88
5167;362,88
5168;362,88
5169;362,88
5170;362,88
5171;362,88
5172;366,228572689
5173;376,074037982
5174;386,809352101
5175;394,392221834
5176;397,141794257
5177;397,141794257
5178;397,141794257
5179;397,141794257
5180;399,699558242
5181;399,699558242
5182;399,699558242
5183;399,699558242
5184;399,699558242
5185;399,699558242
5186;399,699558242
5187;399,699558242
5188;399,699558242
5189;399,699558242
5190;399,699558242
5191;399,699558242
5192;399,699558242
5193;399,699558242
5194;399,699558242
5195;399,699558242
5196;402,07891085
5197;408,899791288
5198;416,680069121
5199;423,619152936
5200;426,589742278
5201;426,995232404
5202;423,646659715
5203;413,801194422
5204;403,065880303
5205;395,48301057
5206;392,733438147
5207;392,733438147
5208;392,733438147
5209;392,733438147
5210;390,175674162
5211;390,175674162
5212;390,175674162
5213;390,175674162
5214;390,175674162
5215;390,175674162
5216;390,175674162
5217;390,175674162
5218;390,175674162
5219;390,175674162
5220;390,175674162
5221;390,175674162
5222;390,175674162
5223;390,175674162
5224;390,175674162
5225;390,175674162
5226;387,796321554
5227;380,975441116
5228;373,195163283
5229;366,256079468
5230;363,285490126
5231;362,88
5232;362,88
5233;362,88
5234;362,88
5235;362,88
5236;362,88
5237;362,88
5238;362,88
5239;362,88
5240;362,88
5241;362,88
5242;362,88
5243;362,88
5244;372,152304185295
5245;383,807539232295
5246;392,124898891295
5247;396,857087146295
5248;396,857087146295
5249;396,857087146295
5250;396,857087146295
5251;396,857087146295
5252;396,857087146295
5253;396,857087146295
5254;396,857087146295
5255;396,857087146295
5256;396,857087146295
5257;396,857087146295
5258;396,857087146295
5259;396,857087146295
5260;396,857087146295
5261;396,857087146295
5262;396,857087146295
5263;396,857087146295
5264;396,857087146295
5265;396,857087146295
5266;396,857087146295
5267;396,857087146295
5268;398,305081226295
5269;404,120315599295
5270;410,799437101295
5271;414,467160797295
5272;414,467160797295
5273;414,467160797295
5274;405,194856612
5275;393,539621565
5276;385,222261906
5277;380,490073651
5278;380,490073651
5279;380,490073651
5280;380,490073651
5281;380,490073651
5282;380,490073651
5283;380,490073651
5284;380,490073651
5285;380,490073651
5286;380,490073651
5287;380,490073651
5288;380,490073651
5289;380,490073651
5290;380,490073651
5291;380,490073651
5292;380,490073651
5293;380,490073651
5294;380,490073651
5295;380,490073651
5296;380,490073651
5297;380,490073651
5298;379,042079571
5299;373,226845198
5300;366,547723696
5301;362,88
5302;362,88
5303;362,88
5304;362,88
5305;362,88
5306;362,88
5307;362,88
5308;362,88
5309;362,88
5310;362,88
5311;362,88
5312;362,88
5313;362,88
5314;362,88
5315;365,711499477
5316;369,955453191
5317;375,530369327
5318;381,837074956
5319;392,990817948
5320;399,687970683
5321;401,645321692
5322;401,645321692
5323;401,645321692
5324;401,645321692
5325;401,645321692
5326;401,645321692
5327;401,645321692
5328;401,645321692
5329;401,645321692
5330;401,645321692
5331;401,645321692
5332;401,645321692
5333;401,645321692
5334;401,645321692
5335;401,645321692
5336;401,645321692
5337;401,645321692
5338;401,645321692
5339;401,645321692
5340;401,645321692
5341;401,645321692
5342;401,645321692
5343;401,645321692
5344;401,645321692
5345;398,813822215
5346;394,569868501
5347;388,994952365
5348;382,688246736
5349;371,534503744
5350;364,837351009
5351;362,88
5352;362,88
5353;362,88
5354;362,88
5355;362,88
5356;362,88
5357;362,88
5358;362,88
5359;362,88
5360;362,88
5361;362,88
5362;362,88
5363;362,88
5364;367,22695243458
5365;382,83210682458
5366;400,18974792658
5367;417,39386122358
5368;431,53323441258
5369;443,82891916558
5370;452,53984780358
5371;462,07360296258
5372;462,07360296258
5373;462,07360296258
5374;462,07360296258
5375;462,07360296258
5376;462,07360296258
5377;462,07360296258
5378;462,07360296258
5379;462,07360296258
5380;462,07360296258
5381;462,07360296258
5382;462,07360296258
5383;462,07360296258
5384;462,07360296258
5385;462,07360296258
5386;462,07360296258
5387;462,07360296258
5388;462,07360296258
5389;462,07360296258
5390;462,07360296258
5391;462,07360296258
5392;462,07360296258
5393;462,07360296258
5394;457,726650528
5395;444,406447711
5396;430,365069984
5397;413,7761569
5398;400,715313775
5399;389,509456462
5400;381,048839701
5401;371,515084542
5402;371,515084542
5403;371,515084542
5404;371,515084542
5405;371,515084542
5406;371,515084542
5407;371,515084542
5408;371,515084542
5409;371,546034376775
5410;378,076389563775
5411;385,558015401775
5412;396,066886556775
5413;407,666302413775
5414;420,558326612775
5415;434,463841986775
5416;447,775297577775
5417;459,144932806775
5418;465,551097947775
5419;471,885548953775
5420;477,298263647775
5421;478,989231530775
5422;479,774133991775
5423;479,774133991775
5424;479,774133991775
5425;477,489182418775
5426;474,172919043775
5427;473,557718830775
5428;472,479188766775
5429;471,389361326775
5430;473,228046371775
5431;479,552625803775
5432;489,627891850775
5433;503,314972448775
5434;518,952858990775
5435;536,674674970775
5436;553,629270195775
5437;574,754812237775
5438;595,611385959775
5439;611,743952081
5440;614,818482577
5441;612,182345962
5442;601,673474807
5443;590,07405895
5444;577,182034751
5445;563,276519377
5446;549,965063786
5447;538,595428557
5448;532,189263416
5449;525,85481241
5450;520,442097716
5451;518,751129833
5452;517,966227372
5453;517,966227372
5454;517,966227372
5455;517,966227372
5456;519,629125884
5457;526,565097784
5458;538,035420272
5459;550,512411356
5460;564,21599279
5461;578,557386317
5462;588,468358602
5463;590,065813763
5464;583,603561441
5465;571,407940428
5466;554,453345203
5467;533,327803161
5468;512,471229439
5469;496,307713483
5470;486,7028278
5471;481,857338577
5472;481,857338577
5473;481,857338577
5474;481,857338577
5475;481,857338577
5476;481,857338577
5477;481,857338577
5478;481,857338577
5479;481,857338577
5480;481,857338577
5481;481,857338577
5482;481,857338577
5483;481,857338577
5484;481,857338577
5485;481,857338577
5486;489,049298174
5487;489,128196702
5488;480,185297789
5489;467,708306705
5490;451,915728349
5491;431,24975539
5492;411,263517058
5493;395,978981299
5494;386,803347079
5495;381,277152112
5496;381,277152112
5497;381,277152112
5498;381,277152112
5499;381,277152112
5500;381,277152112
5501;381,277152112
5502;381,277152112
5503;381,277152112
5504;381,277152112
5505;381,390897307
5506;384,526768662
5507;394,516030083
5508;410,256371572
5509;428,575476351
5510;445,798828779
5511;458,897445182
5512;465,555314549
5513;467,513502446
5514;467,513502446
5515;467,513502446
5516;461,99805718
5517;454,983186752
5518;452,455763177
5519;452,455763177
5520;452,455763177
5521;452,455763177
5522;452,455763177
5523;452,455763177
5524;452,455763177
5525;452,455763177
5526;452,455763177
5527;452,455763177
5528;452,455763177
5529;452,455763177
5530;452,455763177
5531;452,455763177
5532;452,455763177
5533;452,455763177
5534;457,58191124651
5535;463,65717802651
5536;464,00181373651
5537;455,90241081251
5538;441,28879992651
5539;430,52903497251
5540;413,30568254451
5541;400,20706614151
5542;393,54919677451
5543;391,59100887751
5544;391,59100887751
5545;391,59100887751
5546;388,25159603451
5547;388,25159603451
5548;388,25159603451
5549;388,25159603451
5550;388,25159603451
5551;388,25159603451
5552;388,25159603451
5553;388,25159603451
5554;388,25159603451
5555;388,25159603451
5556;388,25159603451
5557;388,25159603451
5558;388,25159603451
5559;388,25159603451
5560;388,25159603451
5561;388,25159603451
5562;388,25159603451
5563;388,25159603451
5564;383,125447965
5565;376,93643599
5566;373,455928925
5567;371,566070428
5568;371,099512564
5569;367,037616499
5570;367,668907944
5571;367,668907944
5572;367,668907944
5573;367,668907944
5574;369,89857985
5575;374,126220629
5576;381,049928106
5577;391,677290328
5578;406,36101877
5579;424,703887065
5580;448,760192043
5581;477,748980639
5582;506,687977336
5583;532,772691176
5584;553,576388244
5585;570,308117648
5586;580,670506383
5587;590,727791138
5588;600,048730735
5589;607,457909224
5590;614,899404938
5591;622,427862357
5592;628,563795088
5593;631,850201212
5594;631,850201212
5595;631,850201212
5596;631,850201212
5597;631,850201212
5598;631,519776987
5599;635,538340788
5600;648,445188413
5601;666,863456921
5602;682,693166974
5603;699,329488849
5604;721,047528014
5605;742,99716926
5606;759,036876557
5607;766,520473551
5608;762,592604712
5609;749,110502561
5610;725,054197583
5611;696,065408987
5612;667,12641229
5613;641,04169845
5614;620,238001382
5615;603,506271978
5616;593,143883243
5617;583,086598488
5618;573,765658891
5619;566,356480402
5620;558,914984688
5621;551,386527269
5622;545,250594538
5623;541,964188414
5624;541,964188414
5625;541,964188414
5626;541,964188414
5627;541,964188414
5628;541,6344399
5629;536,367577142
5630;526,351361589
5631;516,492686018
5632;507,719346427
5633;495,11069419
5634;471,162983119
5635;444,985701094
5636;422,02228632
5637;403,911327104
5638;393,155467501
5639;388,405475022
5640;389,521026439
5641;391,338437093
5642;391,56626521
5643;394,145579104
5644;394,809482458
5645;396,297661255
5646;398,72654893
5647;403,620580115
5648;410,026382473
5649;418,957058296
5650;431,217387831
5651;445,089438819
5652;462,637932116
5653;483,952400672
5654;505,436720719
5655;523,754906697
5656;536,250395195
5657;544,670794447
5658;545,74876024
5659;543,499615437
5660;539,97769192
5661;531,418098983
5662;524,361728521
5663;520,334058883
5664;520,334058883
5665;520,334058883
5666;520,334058883
5667;520,334058883
5668;520,334058883
5669;520,223285218
5670;519,107733801
5671;517,290323147
5672;517,06249503
5673;514,483181136
5674;513,819277782
5675;512,331098985
5676;510,145163169
5677;506,020284822
5678;501,49410379
5679;492,710105714
5680;481,40769126245
5681;468,69268658945
5682;451,14419329245
5683;429,82972473645
5684;414,44708713845
5685;399,27283109845
5686;390,01994384745
5687;384,34926083245
5688;385,99512241545
5689;387,58578983745
5690;387,58578983745
5691;387,58578983745
5692;387,58578983745
5693;387,58578983745
5694;387,58578983745
5695;387,58578983745
5696;387,58578983745
5697;387,58578983745
5698;391,35078495445
5699;401,83963144045
5700;415,86372716045
5701;431,80157094345
5702;448,73670036745
5703;465,89146537745
5704;480,42902466045
5705;493,74437514345
5706;503,68692750945
5707;514,13019983645
5708;513,35668169845
5709;513,21000395145
5710;512,252088868
5711;511,095042553
5712;511,095042553
5713;511,095042553
5714;504,993360104
5715;501,849430166
5716;498,606828919
5717;495,857112682
5718;493,133285306
5719;491,542617884
5720;491,542617884
5721;491,542617884
5722;491,542617884
5723;491,542617884
5724;491,542617884
5725;491,542617884
5726;491,542617884
5727;491,542617884
5728;487,777622767
5729;477,288776281
5730;463,264680561
5731;447,326836778
5732;430,391707354
5733;413,236942344
5734;398,699383061
5735;385,384032578
5736;375,198528353
5737;363,986103188
5738;362,88
5739;362,88
5740;362,88
5741;362,88
5742;362,88
5743;362,88
5744;362,88
5745;362,88
5746;362,88
5747;362,88
5748;364,667190252311
5749;375,812506361311
5750;386,216244495311
5751;393,422147612311
5752;395,433242851311
5753;395,433242851311
5754;395,433242851311
5755;395,433242851311
5756;395,433242851311
5757;395,433242851311
5758;395,433242851311
5759;395,433242851311
5760;395,433242851311
5761;395,433242851311
5762;395,433242851311
5763;395,433242851311
5764;395,433242851311
5765;395,433242851311
5766;395,433242851311
5767;395,433242851311
5768;395,433242851311
5769;395,433242851311
5770;395,433242851311
5771;399,892398378311
5772;413,789309839311
5773;433,613328943311
5774;454,320079587311
5775;472,693833692311
5776;486,274983928311
5777;496,837420138311
5778;500,536184425
5779;494,630422835
5780;487,542727047
5781;481,837307564
5782;483,580442422
5783;483,580442422
5784;483,580442422
5785;483,580442422
5786;483,580442422
5787;483,580442422
5788;483,580442422
5789;483,580442422
5790;483,580442422
5791;483,580442422
5792;483,580442422
5793;483,656114963
5794;486,522275919
5795;497,600861889
5796;517,611221421
5797;543,109297686
5798;569,144540506
5799;592,355610588
5800;609,85037711
5801;617,838002711
5802;613,413609509
5803;593,589590405
5804;572,882839761
5805;554,509085656
5806;540,92793542
5807;530,36549921
5808;524,879544671
5809;519,639990152
5810;516,323947806
5811;514,823464172
5812;511,069234075
5813;511,069234075
5814;511,069234075
5815;511,069234075
5816;511,975034202
5817;515,153732499
5818;521,48479017
5819;532,965157723
5820;549,039745926
5821;566,982236546
5822;584,362858952
5823;598,319743715
5824;603,892609673
5825;595,702023666
5826;575,691664134
5827;550,193587869
5828;524,158345049
5829;500,947274967
5830;483,452508445
5831;471,005727317
5832;461,533209058
5833;461,533209058
5834;461,533209058
5835;461,533209058
5836;461,533209058
5837;461,533209058
5838;461,533209058
5839;461,533209058
5840;461,533209058
5841;461,533209058
5842;461,810847151
5843;462,888479077
5844;465,461346243
5845;471,157571403
5846;475,425172115
5847;473,961920909
5848;467,630863238
5849;456,150495685
5850;440,075907482
5851;422,133416862
5852;404,752794456
5853;390,720237152
5854;382,281210238
5855;379,393210275
5856;379,393210275
5857;379,393210275
5858;379,393210275
5859;379,393210275
5860;379,393210275
5861;379,393210275
5862;379,393210275
5863;379,393210275
5864;379,393210275
5865;379,393210275
5866;379,393210275
5867;379,393210275
5868;379,393210275
5869;379,393210275
5870;379,393210275
5871;379,393210275
5872;379,115572182
5873;378,037940256
5874;375,46507309
5875;369,76884793
5876;364,595447091
5877;362,88
5878;362,88
5879;362,88
5880;362,88
5881;362,88
5882;362,88
5883;362,88
5884;362,88
5885;362,88
5886;362,88
5887;362,88
5888;362,88
5889;362,88
5890;362,88
5891;362,88
5892;363,340083724592
5893;371,650184793592
5894;381,063207560592
5895;392,405878095592
5896;403,379808170592
5897;411,727268717592
5898;414,028678539592
5899;416,823516844592
5900;416,823516844592
5901;416,823516844592
5902;416,823516844592
5903;416,823516844592
5904;416,823516844592
5905;416,823516844592
5906;416,823516844592
5907;416,823516844592
5908;416,823516844592
5909;416,823516844592
5910;416,823516844592
5911;421,888012249592
5912;430,619350283592
5913;441,735071836592
5914;458,729553739592
5915;475,562904797592
5916;498,755137555592
5917;521,707929762592
5918;543,069615974592
5919;560,288303801592
5920;571,390982846592
5921;576,581143245592
5922;576,121059521
5923;567,810958452
5924;558,397935685
5925;547,05526515
5926;536,081335075
5927;527,733874528
5928;525,432464706
5929;522,637626401
5930;522,637626401
5931;522,637626401
5932;522,637626401
5933;525,288980757
5934;527,764050438
5935;532,187261433
5936;538,852619198
5937;549,184812649
5938;561,653747889
5939;576,598474417
5940;596,890254456
5941;614,260401059
5942;633,24285813
5943;649,99089791
5944;654,850857302
5945;653,466070951
5946;637,291678946
5947;621,035210469
5948;605,748769288
5949;590,985219965
5950;581,863054327
5951;577,807875076
5952;577,807875076
5953;577,807875076
5954;577,807875076
5955;577,807875076
5956;577,807875076
5957;581,104096465
5958;587,05471079
5959;595,746512885
5960;607,556283331
5961;622,845395233
5962;641,743824925
5963;651,482011832
5964;663,987929007
5965;674,229705043
5966;682,165362229
5967;683,842371335
5968;678,267125472
5969;665,032152922
5970;644,740372883
5971;622,305730875
5972;594,59193577
5973;566,728174437
5974;544,873733142
5975;529,425168435
5976;522,407327682
5977;515,711003952
5978;509,635758921
5979;507,180620417
5980;505,20010701
5981;504,065125862
5982;504,065125862
5983;504,065125862
5984;507,858464617
5985;515,742774878
5986;528,170578565
5987;536,062169808
5988;545,547748582
5989;551,920151774
5990;554,341854984
5991;551,128392286
5992;539,658702832
5993;529,550350426
5994;514,56936357
5995;499,904376539
5996;485,303361588
5997;473,294159031
5998;466,400469654
5999;464,690715676
6000;464,690715676
6001;464,690715676
6002;464,690715676
6003;464,690715676
6004;464,690715676
6005;466,676259696
6006;470,787141206
6007;478,621210744
6008;489,775511208
6009;504,725919437
6010;523,021786615
6011;543,777793503
6012;568,025203963
6013;594,459822174
6014;616,792403392
6015;632,832022007
6016;640,594728522
6017;645,980747848
6018;640,635688859
6019;636,554011029
6020;633,574297568
6021;631,780955235
6022;635,871257192
6023;647,045558837
6024;660,187402629
6025;670,647445301
6026;674,595631233
6027;674,595631233
6028;674,595631233
6029;674,595631233
6030;677,764589958
6031;684,688112795
6032;695,811244106
6033;709,669571263
6034;725,498178169
6035;744,585757616
6036;764,556861684
6037;778,919884228
6038;788,249089101
6039;792,693245643
6040;791,697147502
6041;784,60829495
6042;766,965136981
6043;747,122299985
6044;731,711576167
6045;714,973308529
6046;702,028995527
6047;692,135342196
6048;688,002700255
6049;681,072031714
6050;669,820271519
6051;659,537964648
6052;648,018922453
6053;634,563431951
6054;624,897996281
6055;623,726873267
6056;634,268775869
6057;652,050825603
6058;666,036278897
6059;682,884166998
6060;698,228494303
6061;709,477031848
6062;716,894814685
6063;722,592166463
6064;725,770701121
6065;721,727588828
6066;709,20799043
6067;700,103160601
6068;689,624590195
6069;677,224161726
6070;667,434896657
6071;661,953893036
6072;664,223028274
6073;667,033355746
6074;665,585482162
6075;670,760797841
6076;677,233292627
6077;682,763435991
6078;698,030646871
6079;720,180188285
6080;748,935064366
6081;776,708879717
6082;806,771451356
6083;838,41325522
6084;871,033848131
6085;897,76039233
6086;916,385561359
6087;927,569421744
6088;936,6773722
6089;937,211265626
6090;929,258081028
6091;920,818164404
6092;910,12610432
6093;893,63418247
6094;876,363004181
6095;859,723412
6096;848,16102482
6097;836,6676548
6098;829,688709343
6099;827,218050786
6100;823,852590557
6101;821,45604253
6102;831,762924318
6103;845,561729446
6104;863,467778808
6105;876,832017437
6106;893,384145278
6107;906,413841896
6108;910,61813099
6109;908,938410997
6110;902,95754506
6111;893,86303116
6112;876,16262176
6113;851,255934067
6114;816,31730463
6115;780,743466823
6116;747,62820926
6117;718,662299141
6118;695,568895391
6119;678,187113864
6120;667,627012432
6121;657,894868674
6122;653,812971247
6123;658,777568537
6124;666,548845147
6125;682,451915535
6126;707,142316173
6127;736,484879649
6128;767,073203312
6129;793,390597246
6130;821,177500727
6131;844,555919692
6132;853,387872659
6133;857,808648141
6134;856,828220162
6135;853,01908295
6136;838,80450946
6137;823,386243254
6138;799,102190967
6139;774,746650716
6140;751,972640572
6141;733,293339121
6142;720,931176882
6143;714,196060711
6144;713,037689115
6145;712,596063065
6146;712,596063065
6147;713,459015603
6148;716,973385474
6149;722,870202742
6150;731,676783865
6151;740,868499895
6152;747,691361147
6153;753,290644877
6154;759,186767648
6155;756,656677135
6156;746,543025647
6157;732,282086735
6158;716,177518161
6159;700,650099228
6160;679,288506094
6161;656,319486621
6162;630,456162918
6163;602,834473621
6164;576,641529667
6165;558,578889034
6166;546,728567062
6167;541,472573444
6168;545,566524283
6169;550,060249108
6170;554,216003011
6171;567,346974809
6172;576,835120649
6173;586,295767951
6174;598,563815997
6175;615,359869374
6176;638,820921767
6177;667,871697803
6178;699,605801852
6179;731,350682234
6180;749,178616327
6181;767,342657729
6182;784,463000648
6183;796,067484338
6184;801,077861093
6185;802,582992806
6186;795,817322093
6187;786,776854651
6188;775,980416133
6189;763,459787713
6190;755,734314731
6191;752,328774214
6192;752,807053053
6193;754,719564745
6194;754,719564745
6195;750,866127044
6196;746,660202679
6197;742,094443894
6198;736,854553199
6199;737,301729049
6200;743,373968784
6201;735,945439149
6202;730,613490789
6203;729,166361481
6204;729,213717099
6205;725,674259374
6206;715,606448158
6207;699,788913948
6208;677,948347986
6209;650,573608908
6210;627,481548799
6211;604,363993014
6212;585,10623395
6213;564,944395363
6214;549,095138866
6215;537,97728883
6216;534,418686415
6217;529,913598285
6218;523,20029224
6219;520,407467914
6220;517,56258681
6221;514,769125147
6222;512,141947527
6223;510,229435835
6224;510,229435835
6225;510,229435835
6226;512,77902973195
6227;520,77501761195
6228;532,49321886895
6229;537,84341398495
6230;538,35325557995
6231;544,34389132695
6232;550,91625516295
6233;550,41627324995
6234;539,72180944095
6235;528,38724964695
6236;514,99400846995
6237;500,89781410595
6238;487,48990614795
6239;477,22294757595
6240;473,68049246895
6241;469,63964356695
6242;461,18724182295
6243;456,11695861495
6244;451,55247570095
6245;447,40179515595
6246;443,22128660195
6247;444,36019141495
6248;455,49473584595
6249;468,16954426495
6250;487,20945383095
6251;513,70225900695
6252;540,37264724195
6253;568,34995056295
6254;596,69859946795
6255;622,95860590195
6256;641,655361324
6257;648,598346174
6258;643,54679874
6259;637,595936004
6260;628,892819695
6261;617,199741785
6262;606,471180469
6263;598,957644388
6264;597,336704533
6265;595,414668675
6266;595,414668675
6267;595,414668675
6268;595,414668675
6269;595,414668675
6270;595,414668675
6271;595,21731593
6272;595,21731593
6273;598,321472092
6274;602,350906728
6275;611,547168859
6276;625,43645538
6277;635,856272008
6278;638,70706051
6279;636,844076434
6280;623,081908995
6281;596,589103819
6282;569,918715584
6283;541,941412263
6284;513,592763358
6285;487,332756924
6286;466,086407605
6287;451,147434875
6288;444,480781052
6289;439,974407911
6290;437,939688987
6291;437,939688987
6292;437,939688987
6293;437,939688987
6294;437,939688987
6295;437,939688987
6296;437,939688987
6297;437,939688987
6298;437,939688987
6299;437,939688987
6300;437,939688987
6301;437,939688987
6302;438,791247164
6303;436,648231357
6304;432,618796721
6305;423,42253459
6306;409,461280601
6307;394,767597935
6308;381,986777872
6309;371,174953529
6310;365,897211402
6311;365,897211402
6312;365,897211402
6313;365,897211402
6314;365,897211402
6315;365,897211402
6316;365,897211402
6317;365,897211402
6318;365,897211402
6319;366,918882903
6320;369,291756036
6321;374,483814442
6322;383,807709164
6323;398,748621822
6324;415,162600912
6325;434,969246811
6326;455,932017698
6327;475,052732506
6328;490,269684316
6329;500,751574591
6330;503,953250574
6331;507,132712271
6332;508,269151975
6333;507,30801162
6334;507,30801162
6335;507,30801162
6336;507,30801162
6337;507,30801162
6338;507,404107705
6339;511,902671323
6340;517,928398687
6341;532,045567693
6342;547,684529767
6343;563,992192578
6344;581,785534661
6345;602,003391037
6346;623,415736993
6347;642,341698675
6348;661,096930324
6349;679,428477637
6350;695,594961355
6351;706,2632234
6352;709,02483121
6353;702,148879121
6354;686,824808379
6355;668,364615768
6356;648,65084731
6357;629,926640344
6358;614,709688534
6359;604,227798259
6360;601,026122276
6361;597,846660579
6362;595,858662698
6363;595,858662698
6364;595,858662698
6365;595,858662698
6366;598,106266066
6367;605,062701291
6368;610,960329176
6369;614,202187358
6370;617,816658056
6371;615,536821338
6372;612,528812931
6373;609,413175244
6374;606,109225296
6375;601,998461415
6376;597,363428574
6377;593,098117975
6378;582,779680811
6379;571,713609529
6380;565,399541572
6381;556,812717573
6382;551,416601861
6383;549,20286917
6384;553,024538896
6385;555,695175292
6386;554,446172863
6387;554,049665021
6388;554,049665021
6389;554,049665021
6390;554,049665021
6391;554,049665021
6392;554,049665021
6393;554,049665021
6394;556,878756508
6395;564,682336475
6396;573,014437129
6397;574,787660668
6398;577,02443039
6399;580,313172249
6400;581,491275125
6401;578,528298602
6402;569,718517126
6403;561,651822287
6404;549,46513797
6405;533,401588396
6406;519,792213097
6407;507,289293293
6408;504,067570115
6409;501,574368433
6410;493,240283925
6411;488,532498394
6412;481,843111574
6413;475,991883696
6414;481,214257654
6415;493,827589946
6416;511,054030086
6417;527,107037408
6418;541,2510382
6419;562,115152247
6420;590,476772025
6421;621,394578075
6422;653,003592526
6423;682,472327316
6424;704,280638579
6425;715,330583531
6426;715,567696726
